"layer","Banda1","Banda2","Banda3","Banda4","Banda5","Banda6","Banda7","Banda10","Banda11"
2,11982.779296875,11362.4873046875,10945.37109375,11300.078125,13348.8154296875,13350.931640625,11374.01171875,31423.044921875,27622.30078125
2,12022.896484375,11372.9306640625,10997.357421875,11167.8876953125,13819.39453125,12972.0771484375,10957.1611328125,31499.08984375,27612.734375
8,12727.5283203125,12241.671875,11663.212890625,11773.5546875,12868.625,13085.8310546875,11290.388671875,34094.39453125,29564.2421875
8,12398.54296875,11831.703125,11437.134765625,11524.6357421875,15333.4296875,14852.375,12255.5244140625,33514.16015625,29265.046875
8,11621.3427734375,10935.0400390625,10634.0849609375,10477.6083984375,15814.1474609375,14810.2587890625,11641.64453125,32786.69140625,28699.787109375
8,12188.2177734375,11592.46875,11469.4580078125,11335.7919921875,17367.63671875,15744.54296875,12704.61328125,33180.31640625,28865.86328125
8,13863.916015625,13555.3447265625,13505.8134765625,13891.728515625,16943.1328125,16835.466796875,14810.107421875,33830.43359375,29413.94140625
6,11269.021484375,10554.4677734375,10142.2333984375,10344.73046875,16009.4345703125,14895.4853515625,12086.14453125,33018.73046875,28590.18359375
6,11284.1826171875,10574.3515625,10342.419921875,10756.5517578125,17476.400390625,16713.35546875,13351.7060546875,32826.5546875,28436.673828125
6,11316.6591796875,10622.8095703125,10397.4755859375,10999.888671875,17578.591796875,16629.83984375,13495.6728515625,32885.24609375,28487.7265625
6,11226.3154296875,10481.8076171875,10219.6552734375,11035.0673828125,16757.373046875,16941.876953125,14474.0595703125,32960.3359375,28577.19921875
6,11200.955078125,10466.5888671875,10165.8291015625,10884.7919921875,17290.01953125,17282.615234375,14427.08984375,32860.76171875,28477.736328125
6,10832.75,10016.173828125,9525.8193359375,9373.82421875,16400.88671875,14891.3125,11112.5859375,32236.126953125,28107.0546875
6,10972.1025390625,10183.279296875,9660.931640625,9598.322265625,15353.9580078125,13988.279296875,10914.556640625,32068.146484375,27995.18359375
5,11151.4091796875,10402.3408203125,9930.3642578125,10142.2607421875,16058.1494140625,14999.7890625,12569.2001953125,32382.359375,28197.169921875
5,11474.1298828125,10774.990234375,10380.7021484375,10363.802734375,15521.576171875,13789.1494140625,11195.5595703125,32738.8984375,28322.40234375
5,11957.91015625,11356.763671875,10988.82421875,11081.5361328125,14863.0087890625,13884.09765625,11475.4677734375,32932.03125,28472.943359375
5,11264.5869140625,10506.2529296875,10026.0966796875,9959.0478515625,14871.8427734375,13260.734375,10788.3837890625,32556.048828125,28290.916015625
5,11402.2568359375,10727.62109375,10309.03515625,10329.357421875,15925.779296875,14603.794921875,11336.2216796875,32209.732421875,28083.103515625
5,10915.11328125,10109.4248046875,9658.3154296875,9426.0634765625,17765.9296875,15272.37109375,11229.6787109375,32016.89453125,27911.732421875
2,11894.1025390625,11275.2978515625,10901.8779296875,11302.91796875,14732.529296875,14287.2783203125,12007.6103515625,32287.435546875,28105.5078125
2,12002.0517578125,11416.9912109375,11043.84375,11485.62109375,15127.0263671875,14380.1376953125,12089.181640625,32400.896484375,28209.84765625
2,12086.271484375,11489.021484375,11173.4619140625,11691.583984375,14603.7861328125,14362.8505859375,12218.67578125,32590.98046875,28347.09375
2,11423.0458984375,10675.6435546875,10083.2548828125,10065.2568359375,13813.1787109375,12666.0224609375,10718.3935546875,32617.08203125,28349.4453125
2,12166.978515625,11608.978515625,11332.814453125,11500.5859375,16815.798828125,15230.0078125,12035.2373046875,32750.763671875,28450.36328125
2,11576.21484375,10876.3212890625,10361.669921875,10380.822265625,14211.2333984375,13425.7724609375,11021.4208984375,32525.888671875,28305.576171875
2,12351.9912109375,11829.5224609375,11577.689453125,12031.123046875,15154.607421875,14577.916015625,12194.35546875,32326.591796875,28204.4140625
11,10307.873046875,9271.7255859375,8382.5302734375,7469.310546875,17194.162109375,10673.609375,7497.17578125,30095.3671875,26708.5625
11,10073.837890625,9010.39453125,8137.62158203125,7111.0078125,17102.16796875,10522.1845703125,7158.10888671875,30126.1953125,26761.6953125
11,10877.5625,10064.0556640625,9713.8955078125,9601.685546875,18408.578125,13875.541015625,10648.365234375,30815.5625,27167.06640625
5,11365.4697265625,10579.1884765625,10014.5703125,10089.0166015625,14271.779296875,12192.4296875,10312.544921875,31468.021484375,27553.0390625
5,11246.88671875,10527.171875,10235.5830078125,10388.2587890625,17684.859375,14695.578125,11587.5107421875,31422.462890625,27576.943359375
2,11805.1416015625,11126.8271484375,10642.1845703125,10911.21484375,13820.7421875,12738.7705078125,10950.81640625,31684.498046875,27647.8203125
2,11416.380859375,10648.0498046875,10066.7724609375,10151.47265625,13522.548828125,12899.8779296875,10866.529296875,31799.591796875,27690.24609375
2,11013.2041015625,10156.2626953125,9504.7001953125,9235.494140625,14428.5654296875,11917.0859375,9684.7919921875,31634.126953125,27570.65625
2,10992.50390625,10152.1103515625,9529.2734375,9105.216796875,14390.6064453125,11257.767578125,8920.2109375,31610.74609375,27619.98828125
2,11307.513671875,10525.662109375,9850.2763671875,9544.021484375,13593.8837890625,11659.5068359375,9710.9755859375,31887.216796875,27741.84375
2,11387.8125,10609.607421875,9988.6552734375,10021.8798828125,13644.0205078125,12352.2236328125,10402.1357421875,31856.318359375,27692.107421875
2,11211.900390625,10397.84765625,9801.3349609375,9593.1708984375,14282.05078125,11620.2509765625,9490.42578125,30839.087890625,27158.83984375
2,11774.9814453125,11091.013671875,10681.541015625,11042.8115234375,14382.3447265625,13539.2568359375,11379.4580078125,31220.74609375,27416.8984375
2,11898.4208984375,11262.3935546875,10823.439453125,11196.1845703125,14015.708984375,13687.888671875,11769.490234375,31623.345703125,27643.453125
2,11742.65625,11042.0546875,10506.525390625,10702.0361328125,13661.9599609375,12844.57421875,10903.8994140625,31753.1328125,27755.720703125
2,11948.8056640625,11303.658203125,10775.8876953125,10971.2626953125,13450.0673828125,12807.8681640625,10896.9091796875,31715.05859375,27727.36328125
2,11833.681640625,11150.3134765625,10787.46875,10875.650390625,14778.1015625,12612.828125,10332.5458984375,31526.419921875,27610.515625
2,11262.15625,10475.271484375,9953.4443359375,10017.974609375,14772.650390625,12896.708984375,10688.79296875,31525.912109375,27625.4921875
2,11583.697265625,10865.4501953125,10394.736328125,10639.771484375,14455.623046875,13139.0439453125,11112.341796875,31577.66015625,27633.654296875
2,11490.6142578125,10700.6298828125,10182.5625,10174.1845703125,14445.3642578125,12752.2509765625,10468.544921875,31352.123046875,27519.841796875
2,11377.78515625,10589.1376953125,10007.58203125,9912.6875,13835.5439453125,12387.248046875,10336.98828125,31421.427734375,27528.244140625
2,12093.1435546875,11509.12890625,11037.724609375,11381.6650390625,14184.2744140625,13473.8759765625,11398.052734375,31660.259765625,27701.763671875
2,11597.361328125,10889.337890625,10429.427734375,10532.96875,14215.376953125,13819.04296875,11579.1328125,31993.478515625,27933.017578125
2,12429.3701171875,11955.771484375,11561.0419921875,12071.5439453125,14502.056640625,13753.9453125,11627.6669921875,32053.7109375,27998.787109375
11,10066.3447265625,8978.0966796875,7981.95068359375,6953.50634765625,17387.40234375,10163.89453125,6933.38232421875,29785.302734375,26510.408203125
2,11051.1611328125,10225.677734375,9559.07421875,9253.8994140625,15706.3154296875,12347.2939453125,9720.2001953125,31293.673828125,27482.494140625
2,11049.431640625,10199.5341796875,9563.8525390625,9324.9951171875,16062.64453125,12577.8525390625,9961.4140625,31360.296875,27516.748046875
2,11946.060546875,11338.806640625,10959.765625,11257.919921875,14418.078125,13578.38671875,11339.8232421875,31624.8828125,27703.99609375
2,12312.0087890625,11777.439453125,11371.341796875,11690.3056640625,14295.2001953125,13560.01953125,11500.1787109375,31582.958984375,27664.626953125
2,11871.2646484375,11196.0615234375,10697.7880859375,11116.8125,13364.7548828125,13142.6630859375,11242.2822265625,31536.986328125,27677.201171875
2,11788.5966796875,11112.0361328125,10656.162109375,10696.140625,13200.4599609375,12574.146484375,10720.158203125,31500.3125,27594.3671875
8,14048.65234375,13733.87109375,13433.3720703125,13751.783203125,14840.9736328125,15967.6484375,14146.6845703125,33758.7734375,29350.2890625
8,13028.4541015625,12562.3212890625,12301.4296875,12593.9287109375,15594.9326171875,15961.759765625,13419.6259765625,33694.74609375,29347.44140625
8,13890.9052734375,13774.1650390625,14206.416015625,15129.3828125,17724.435546875,18026.1796875,15138.1748046875,33469.796875,29191.701171875
8,13670.9853515625,13375.392578125,12888.28125,13202.1728515625,14246.6123046875,14536.298828125,12922.4658203125,34265.3359375,29706.888671875
8,13740.0205078125,13417.7353515625,13367.51171875,13671.423828125,16024.1240234375,15649.916015625,14011.392578125,34033.0546875,29575.62109375
6,11186.1181640625,10503.80859375,9963.7041015625,10058.72265625,15108.234375,15611.0595703125,12301.2119140625,33404.1171875,28864.73046875
6,11662.4443359375,10987.4306640625,10779.388671875,11436.419921875,16734.66796875,16030.591796875,12809.41015625,33158.6484375,28651.873046875
6,10992.2666015625,10231.873046875,9880.9453125,9880.818359375,17172.51171875,15718.01171875,12083.2763671875,32813.94921875,28456.544921875
6,11048.4755859375,10302.216796875,9916.203125,10258.6533203125,16123.6728515625,16270.8212890625,12980.28515625,32815.0625,28452.47265625
6,11034.6552734375,10307.1572265625,9912.2802734375,10256.7392578125,16124.1796875,16894.978515625,12967.2841796875,32782.64453125,28355.484375
6,10665.513671875,9782.3583984375,9291.466796875,8803.6650390625,18232.775390625,14306.81640625,10314.501953125,32110.236328125,28045.546875
6,10890.85546875,10055.728515625,9514.3564453125,9307.8134765625,16299.0029296875,14044.4990234375,11024.8076171875,31929.490234375,27864.77734375
5,11098.703125,10324.880859375,9733.3837890625,9378.8623046875,16331.0380859375,12464.3623046875,9697.8125,31925.419921875,27926.98828125
5,12462.1845703125,11967.2353515625,11758.53125,12105.01171875,15613.0556640625,14767.640625,12390.0966796875,32368.2109375,28168.958984375
5,12263.5947265625,11753.95703125,11555.0908203125,11927.5166015625,15826.1943359375,16572.4375,13931.33984375,32599.767578125,28261.9375
5,10741.3017578125,9894.6787109375,9282.0439453125,8832.48046875,16637.697265625,14000.2548828125,10374.837890625,32113.5859375,28029.23828125
2,11512.3154296875,10793.1279296875,10179.2705078125,10058.5537109375,14286.4208984375,12445.9716796875,10405.2939453125,32580.58203125,28305.318359375
2,11682.0009765625,11045.3525390625,10664.1484375,10798.1474609375,14985.5302734375,13868.6806640625,11526.4345703125,32608.490234375,28334.8046875
2,11850.451171875,11227.3681640625,10809.3798828125,11181.6005859375,14192.4912109375,13787.900390625,11800.7275390625,32566.845703125,28270.74609375
2,12037.40234375,11445.1103515625,11111.150390625,11610.9228515625,15365.0361328125,14577.0361328125,12419.2431640625,32409.404296875,28159.875
11,10340.8134765625,9315.4443359375,8508.4541015625,7560.1845703125,18131.68359375,11164.34765625,7741.8896484375,30022.474609375,26676.53515625
11,10066.337890625,9003.9677734375,8161.98193359375,7077.58837890625,18553.765625,10828.6953125,7197.77490234375,29884.45703125,26590.642578125
11,10193.435546875,9159.5859375,8381.9873046875,7366.10888671875,19636.044921875,11436.6630859375,7708.92626953125,30293.599609375,26797.4609375
2,11273.8935546875,10465.083984375,9855.5888671875,10115.193359375,13925.5615234375,13319.19140625,11297.2392578125,31578.8125,27559.447265625
2,11276.6708984375,10475.453125,9831.25390625,9637.76171875,15390.65234375,12539.1552734375,9973.830078125,31272.306640625,27391.228515625
2,11114.6396484375,10299.1787109375,9777.599609375,9586.5283203125,15562.962890625,12172.6220703125,9631.064453125,31146.615234375,27318.763671875
2,11486.8330078125,10763.1181640625,10211.1318359375,10242.828125,13596.55078125,12456.5693359375,10537.2880859375,31526.52734375,27562.029296875
2,11649.5078125,10965.671875,10467.0927734375,10713.0419921875,14113.2333984375,13036.8271484375,10878.1494140625,31666.056640625,27620.345703125
2,11741.0087890625,11044.2861328125,10531.1142578125,10656.6591796875,14211.2548828125,12610.4365234375,10709.0908203125,31107.72265625,27386.6484375
2,12033.158203125,11404.783203125,11050.6513671875,11538.76171875,14588.5185546875,13787.16015625,11605.4248046875,31421.908203125,27548.423828125
2,11594.55078125,10851.044921875,10290.923828125,10468.7421875,13623.552734375,12826.0537109375,10744.0380859375,31571.6171875,27644.02734375
2,11744.4375,11044.9921875,10540.208984375,10633.7919921875,13999.3388671875,12861.783203125,10683.240234375,31507.724609375,27558.314453125
2,11744.3095703125,11049.4404296875,10594.703125,10603.044921875,15225.763671875,12984.3505859375,10447.875,31446.38671875,27547.515625
2,11849.4521484375,11191.8349609375,10676.5224609375,10971.1123046875,13354.828125,13132.5712890625,11073.458984375,31800.525390625,27764.8046875
2,11871.900390625,11210.7021484375,10714.896484375,10984.6083984375,14495.3818359375,13251.865234375,11311.8798828125,31837.75390625,27850.376953125
2,11502.626953125,10763.216796875,10309.5634765625,10631.0341796875,14551.560546875,13865.4931640625,11887.5302734375,31788.767578125,27817.580078125
2,11476.3076171875,10733.177734375,10228.1279296875,10417.7099609375,14573.748046875,13541.4375,11240.1005859375,31525.853515625,27635.533203125
2,11455.806640625,10704.861328125,10180.720703125,10232.806640625,14632.58203125,13135.4814453125,10816.6015625,31381.37890625,27518.740234375
2,11609.3359375,10887.3447265625,10439.59765625,10625.7529296875,15029.271484375,13450.2099609375,11392.2421875,31426.73046875,27605.974609375
2,11603.3359375,10904.892578125,10454.439453125,10916.88671875,14173.2373046875,14184.6943359375,12110.1142578125,31892.169921875,27847.18359375
2,11655.677734375,10960.7822265625,10584.900390625,11005.19921875,14260.2841796875,13921.2998046875,11769.5419921875,32056.142578125,27927.716796875
2,11167.150390625,10381.7587890625,9776.8818359375,9498.646484375,15721.2451171875,12367.947265625,9910.4580078125,31200.328125,27426.01953125
2,11195.1337890625,10392.7001953125,9876.5947265625,9736.3740234375,14601.7763671875,12058.3369140625,9905.6748046875,31497.36328125,27577.345703125
2,12282.9443359375,11776.74609375,11496.26171875,11952.916015625,15054.943359375,14618.572265625,12335.5703125,31596.458984375,27683.4375
2,11514.3828125,10754.189453125,10208.5791015625,10701.0302734375,13261.318359375,13564.0283203125,11824.26953125,31814.9609375,27840.357421875
8,13041.5869140625,12700.9892578125,12594.8837890625,13055.611328125,15917.3681640625,16805.013671875,14554.099609375,34177.0234375,29510.966796875
8,12702.412109375,12278.919921875,12264.123046875,12656.2421875,16397.21875,15964.0673828125,13172.8310546875,34232.015625,29695.34375
8,12829.7421875,12418.220703125,12435.8134765625,12741.435546875,16335.82421875,15321.9677734375,12407.228515625,34269.5,29747.728515625
8,13112.1123046875,12672.048828125,12387.9365234375,12535.6357421875,14870.568359375,14618.0283203125,12890.958984375,34010.32421875,29537.3515625
6,10890.974609375,10080.634765625,9501.490234375,9443.916015625,14655.806640625,14726.4765625,11595.33984375,33182.046875,28656.416015625
6,11103.2021484375,10336.0888671875,9869.40625,9862.9755859375,16586.6796875,14514.22265625,11482.4775390625,33056.78125,28544.517578125
